text,label,template_id
Delhivery: Shipment OD3658785368 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
EMI  of Rs.55318 due on 24-01-26 for loan A/c XX9830. Pay now to avoid charges. -BOB,Bank,Bank_4
HDFC Bank: 416995 is ur login OTP. It expires in 15 minutes.,OTP,OTP_6
bob: 472289 is your login otp. it expires in 10 minutes.,OTP,OTP_6
YOUR ONE TIME PASSWORD IS 647584 FOR PHONEPE. PLEASE DO NOT SHARE IT.,OTP,OTP_5
Confirmation code 804511 for HDFC Bank. Keep it private.,OTP,OTP_11
EMI of Rs.54553 due on 10-03-26 for loan A/c XX6916. Pay now to avoid charges. -BOB,Bank,Bank_4
Your BOB debit card XX2746 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
Your A/c XX1584 is debited with INR 13188 on 21-04-26. Info: UPI-Kamya. Bal: INR 285017,Bank,Bank_2
DELHIVERY: SHIPMENT OD4376652535 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 01 JUL.,Delivery,Delivery_4
Missed our shows? Come back to SonyLIV at 50% off for 3 months. Resubscribe: bit.ly/IAMnve,Promo,Promo_19
Salary of Rs.85404 credited to A/c XX4983. Avl Bal: Rs.78217. -HDFC Bank,Bank,Bank_7
OTP-based login was enabled for your A/c XX5273. Call Kotak if this wasn't you.,Bank,Hard_2
Coupon  5514 gives you free delivery on orders above Rs.478. -Zomato,Promo,Hard_1
YOUR KOTAK CODE: 97702,OTP,OTP_8
ALERT: Rs.39242 withdrawn from ATM using card XX9726 on 26-06-26. Bal: Rs.348126. -Axis Bank,Bank,Bank_3
Netflix: 254914 is your login OTP. It expires in 5 minutes. T&C apply,OTP,OTP_6
IRCTC: Special trains added for festive season. Book early & save up to 60%.,Promo,Promo_17
"hey, my new number is 03477052179. save it! meet at 8?",Personal,Hard_4
G-168159 is your Google verification code.,OTP,OTP_12
588144 is your OTP for SBI login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
<#> 220088 is your Ola code. Valid 2 min. hA8sk2Lqp3,OTP,OTP_13
Interest of Rs.14565 credited to your FD A/c XX9167. -Axis Bank,Bank,Bank_9
Your credit card XX3971 statement is ready. Total due: Rs.45103. Min due: Rs.4292. -HDFC Bank -TM,Bank,Bank_5
Exclusive for you! Buy 1 Get 1 FREE at Amazon. Limited period offer. Visit bit.ly/cgeugM,Promo,Promo_3
Rs.88752 debited from A/c XX2944 on 16-01-26 to Triveni Avl Bal: Rs.353441 -HDFC Bank,Bank,Bank_0
Loved ur recent Myntra order? Reorder in 1 tap and get 20% off today.,Promo,Promo_22
G-788242 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
IRCTC: Special trains added for festive season. Book early & save up to 50%.,Promo,Promo_17
BOB: 61828 is your login OTP. It expires in 15 minutes.,OTP,OTP_6
Coupon 2993 gives you free delivery on orders above Rs.2065. -BigBasket,Promo,Hard_1
Missed our shows? Come back to Netflix at 50% off for 3 months. Resubscribe: bit.ly/WQlvOR T&C apply,Promo,Promo_19
  Exclusive for you! Buy 1 Get 1 FREE at BigBasket. Limited period offer. Visit bit.ly/OiJVbe,Promo,Promo_3
53839 is your verification code for SBI Never share your OTP,OTP,OTP_3
OTP-based login was enabled for your A/c XX6770. Call ICICI Bank if this wasn't you.,Bank,Hard_2
Cheque no. 828384604872 for Rs.73288 has been cleared from A/c XX1003. -Axis Bank,Bank,Bank_8
Last day! Zomato clearance sale ends tonight. Up to 60% off sitewide.,Promo,Promo_8
cheque no. 572628188286 for rs.44520 has been cleared from a/c xx6832. -bob,Bank,Bank_8
Salary of INR 97167 credited to A/c XX6777. Avl Bal: INR 435795. -ICICI Bank,Bank,Bank_7
PAY RS.1817 ON DELIVERY FOR ORDER OD755342691. -XPRESSBEES,Delivery,Hard_10
OTP for delivery of order OD7355843523 is 3430. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
Your order OD6295291726 from Swiggy is arriving tomorrow. Keep Rs.4502 ready for COD.,Delivery,Delivery_3
Your Flipkart membership expires soon. Renew now & save 20%: bit.ly/dMFQKw,Promo,Promo_9
You have 3358 reward points expiring on 06 Jul. Redeem on Swiggy.,Promo,Promo_20
Use code 2036 at checkout for 50% off at Amazon!,Promo,Hard_0
Your credit card XX6259 statement is ready. Total due: Rs.22223. Min due: Rs.2082. -Kotak,Bank,Bank_5
Ur one time password is 134456 for Axis Bank. Please do not share it.,OTP,OTP_5
Pre-approved! Get a SBI credit card with Rs.409420 limit. Zero joining fee. Apply: bit.ly/Gdadso,Promo,Promo_14
Loved ur recent Swiggy order? Reorder in 1 tap and get 40% off today.,Promo,Promo_22
Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Your A/c XX5694 is debited with Rs.78454 on 08-05-26. Info: UPI-Hiral. Bal: Rs.472679,Bank,Bank_2
  Your return pickup for order OD9387271919 is scheduled on 04 Jul. Keep the item ready. -BigBasket,Delivery,Delivery_7
Pay INR 4413 on delivery for order OD479245025. -Ekart,Delivery,Hard_10
Your one time password is 60927 for Flipkart. Please do not share it. -TM,OTP,OTP_5
Tap to verify: 116214. This code expires shortly.,OTP,Hard_9
Rs.49148 debited from A/c XX6885 on 03-06-26 to Laban. Avl Bal: Rs.294581. -HDFC Bank,Bank,Bank_0
Last day! Myntra clearance sale ends tonight. Up to 30% off sitewide.,Promo,Promo_8
Your Flipkart membership expires soon. Renew now & save 50%: bit.ly/YLeUKy,Promo,Promo_9
Recharge with Rs.271 & get 40% extra talktime. Offer valid today only!,Promo,Promo_5
cheque no. 573267220020 for rs.14074 has been cleared from a/c xx5270. -sbi,Bank,Bank_8
972887  - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Low  balance alert: A/c XX5946 balance is Rs.467645. Maintain min balance to avoid charges.,Bank,Bank_10
134490 is your otp for icici bank login. valid for 2 minutes. do not share with anyone.,OTP,OTP_0
Last day! Meesho clearance sale ends tonight. Up to 50% off sitewide.,Promo,Promo_8
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Sai  from Delhivery is arriving with your package. Contact: +912546353100,Delivery,Delivery_6
Confirmation code 851673 for Ola. Keep it private.,OTP,OTP_11
Hungry? Get 20% off up to Rs.1397 on your next 3 orders. Code: EAT45. -Zomato,Promo,Promo_12
Your OTP is 775046. Use it to verify your PhonePe account. Expires in 2 min.,OTP,OTP_1
Last day! Meesho clearance sale ends tonight. Up to 30% off sitewide.,Promo,Promo_8
"Hi Vanya, unlock Rs.322 off your first order at Flipkart with code NEW44.",Promo,Promo_7
g-755383 is your google verification code.,OTP,OTP_12
MEGA SALE! Get 10% OFF on all products at BigBasket. Shop now: bit.ly/HJHqcE T&C apply.,Promo,Promo_0
Interest of Rs.61091 credited to your FD A/c XX5887. -HDFC Bank,Bank,Bank_9
interest of rs.74029 credited to your fd a/c xx1996. -bob,Bank,Bank_9
Your Uber code: 4161,OTP,Hard_8
Out for delivery: Your Amazon package OD7759969470 will arrive today by 3 PM -DTDC,Delivery,Delivery_1
out for delivery: your flipkart package od6784569740 will arrive today by 12 pm. -xpressbees,Delivery,Delivery_1
MEGA SALE! Get 60% OFF on all products at Flipkart. Shop now: bit.ly/OXDTNj T&C apply.,Promo,Promo_0
Your Uber code: 1351,OTP,Hard_8
WORK FROM HOME! EARN RS.1619845/MONTH. JOIN: BIT.LY/DNLWEF,Spam,Hard_14
Your Ola code: 972111,OTP,OTP_8
DELIVERY ATTEMPT FAILED FOR ORDER OD4077193767. WE WILL RETRY TOMORROW. -DELHIVERY,Delivery,Delivery_5
Cheque  no. 561924188948 for Rs.34084 has been cleared from A/c XX7229. -HDFC Bank,Bank,Bank_8
Salary  of Rs.7885 credited to A/c XX9890. Avl Bal: Rs.202149. -Kotak,Bank,Bank_7
"Hi Upasna, unlock Rs.1817 off your first order at Amazon with code NEW78",Promo,Promo_7
Amazon: Your cart misses you! Complete purchase now & get 20% off. bit.ly/NEzNxd T&C apply,Promo,Promo_4
EMI  of Rs.18659 due on 25-04-26 for loan A/c XX6672. Pay now to avoid charges. -PNB,Bank,Bank_4
"Bro send me Rs.2997 on gpay, will return by 01 Jul",Personal,Hard_5
461583 is your pnb security code. anyone asking for it is a scammer.,OTP,OTP_9
Your PNB code: 257139,OTP,OTP_8
DEAR CUSTOMER UR AXIS BANK ACCOUNT WILL BE BLOCKED! UPDATE KYC NOW: BIT.LY/TUCBII,Spam,Hard_11
349489 is your verification code for amazon. never share your otp.,OTP,OTP_3
"Never  share your OTP, PIN or CVV. PNB never asks for these. Stay safe.",Bank,Hard_3
UPI payment of Rs.29800 to Praneel successful. UPI Ref: 725141394666. -Axis Bank,Bank,Bank_6
Delivery attempt failed for order OD3659481850. We will retry tomorrow. -XpressBees,Delivery,Delivery_5
Your Zomato order OD9860951003 has been shipped via DTDC. Track: bit.ly/LZJjSg,Delivery,Delivery_0
Items in your order history are back in stock at Flipkart. Prices start Rs.1140.,Promo,Promo_23
445187 - use this to sign in. never share this code with anyone.,OTP,Hard_7
Weekend special at Amazon! Min 60% off on everything. Don't miss out: bit.ly/iCTsLn,Promo,Promo_6
758427 - use this to sign in Never share this code with anyone,OTP,Hard_7
616111 is your verification code for PhonePe. Never share your OTP. STOP to opt out,OTP,OTP_3
957952  - use this to sign in. Never share this code with anyone.,OTP,Hard_7
20474 is ur OTP for SBI login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
Confirmation code 134007 for Uber. Keep it private.,OTP,OTP_11
  Rs.22160 debited from A/c XX3473 on 16-03-26 to Reva. Avl Bal: Rs.150624. -ICICI Bank,Bank,Bank_0
158820 - use this code to sign in to Uber. Never share it with anyone.,OTP,OTP_7
Your A/c XX8347 is debited with Rs.10459 on 28-02-26 Info: UPI-Urvi Bal: Rs.89067,Bank,Bank_2
52899 is your OTP for HDFC Bank login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
Tap to verify: 179963. This code expires shortly.,OTP,Hard_9
"  Never share your OTP, PIN or CVV. BOB never asks for these. Stay safe.",Bank,Hard_3
<#> 74183 is your Swiggy code. Valid 30 min. hA8sk2Lqp3 -TM,OTP,OTP_13
XpressBees: Shipment OD7998316911 reached your city hub. Expected delivery: 01 Jul.,Delivery,Delivery_4
  Your FD of Rs.24749 matures on 08-05-26. Renew or withdraw via netbanking. -ICICI Bank,Bank,Bank_14
Loved  your recent Flipkart order? Reorder in 1 tap and get 80% off today.,Promo,Promo_22
Your  Netflix plan renews on 04 Jul at Rs.1231. Upgrade to 4K for Rs.213/month.,Promo,Promo_18
ALERT: Rs.67117 withdrawn from ATM using card XX7345 on 28-04-26. Bal: Rs.194125. -BOB,Bank,Bank_3
Low balance alert: A/c XX6884 balance is Rs.297126. Maintain min balance to avoid charges. T&C apply,Bank,Bank_10
BlueDart: Shipment OD3783483571 reached your city hub. Expected delivery: 03 Jul. -TM,Delivery,Delivery_4
Beware of fraud calls asking for card details. ICICI Bank officials never ask for PIN or CVV.,Bank,Bank_15
  Beware of fraud calls asking for card details. Axis Bank officials never ask for PIN or CVV.,Bank,Bank_15
"Your BOB health insurance renewal is due 06 Jul. Renew online, save 50% on premium.",Promo,Promo_24
Missed our shows? Come back to SonyLIV at 50% off for 3 months. Resubscribe: bit.ly/mDzewG,Promo,Promo_19
Flight  fares dropped! DEL-PNQ from Rs.1361. Book on ixigo before midnight.,Promo,Promo_16
recharge with rs.1528 & get 80% extra talktime. offer valid today only!,Promo,Promo_5
Congratulations! You won Rs.1593156 in lucky draw. Claim: bit.ly/rrcorM,Spam,Hard_12
KYC update pending for A/c XX8240 Please visit your nearest ICICI Bank branch by 02-04-26 to avoid restrictions,Bank,Bank_12
Your Amazon membership expires soon. Renew now & save 50%: bit.ly/YfBhMs,Promo,Promo_9
Recharge with Rs.526 & get 40% extra talktime. Offer valid today only!,Promo,Promo_5
OTP: 629898 for txn of Rs.10636 at Swiggy Do not share -Axis Bank,OTP,OTP_2
Your one time password is 369302 for PhonePe. Please do not share it.,OTP,OTP_5
Interest of Rs.75416 credited to your FD A/c XX3982. -ICICI Bank -TM,Bank,Bank_9
Your account statement for June is available. Download from the ICICI Bank app.,Bank,Bank_16
"bro send me rs.1044 on gpay, will return by 06 jul",Personal,Hard_5
Coupon 1336 gives you free delivery on orders above Rs.959. -Amazon,Promo,Hard_1
162001 is your OTP for Hotstar login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
"Hi Baljiwan, unlock Rs.827 off your first order at Swiggy with code NEW57.",Promo,Promo_7
  Your ICICI Bank debit card XX2098 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
OTP for delivery of order OD5797360695 is 6979. Share only with the delivery agent. -Ekart,Delivery,Delivery_9
YOUR OTP IS 376769. USE IT TO VERIFY YOUR KOTAK ACCOUNT. EXPIRES IN 30 MIN.,OTP,OTP_1
  Your Zomato membership expires soon. Renew now & save 30%: bit.ly/GayXsQ,Promo,Promo_9
Work from home! Earn Rs.1612639/month. Join: bit.ly/GXpGNu,Spam,Hard_14
YOUR CREDIT CARD XX7495 STATEMENT IS READY. TOTAL DUE: RS.69238. MIN DUE: RS.3123. -HDFC BANK,Bank,Bank_5
ALERT: Rs.45538 withdrawn from ATM using card XX3802 on 21-01-26. Bal: Rs.77289. -ICICI Bank,Bank,Bank_3
60797 is your verification code for Kotak. Never share your OTP.,OTP,OTP_3
Your A/c XX2139 is debited with Rs.19929 on 24-06-26. Info: UPI-Arunima. Bal: Rs.87872,Bank,Bank_2
"Class shifted to room 9056, come fast",Personal,Hard_6
Your Meesho order OD8163943057 has been shipped via BlueDart. Track: bit.ly/frfZFI STOP to opt out,Delivery,Delivery_0
Flight fares dropped! BOM-MAA from Rs.222. Book on ixigo before midnight.,Promo,Promo_16
Out for delivery: Ur Flipkart package OD1741027180 will arrive today by 6 PM. -Delhivery,Delivery,Delivery_1
920613 - use this code to sign in to hdfc bank. never share it with anyone.,OTP,OTP_7
Meesho: Your cart misses you! Complete purchase now & get 70% off. bit.ly/eNNwOf,Promo,Promo_4
WEEKEND SPECIAL AT AMAZON! MIN 10% OFF ON EVERYTHING. DON'T MISS OUT: BIT.LY/LQQIKS,Promo,Promo_6
Ur order OD4238487464 from Meesho is arriving tomorrow. Keep Rs.1529 ready for COD.,Delivery,Delivery_3
Your FD of Rs.66175 matures on 22-03-26. Renew or withdraw via netbanking. -Axis Bank,Bank,Bank_14
681339 - use this code to sign in to Netflix Never share it with anyone,OTP,OTP_7
  Axis Bank: 98636 is your login OTP. It expires in 2 minutes.,OTP,OTP_6
Salary of Rs.44951 credited to A/c XX8780. Avl Bal: Rs.338696. -BOB,Bank,Bank_7
"Ur PNB health insurance renewal is due 03 Jul. Renew online, save 70% on premium.",Promo,Promo_24
WEEKEND SPECIAL AT AMAZON! MIN 30% OFF ON EVERYTHING. DON'T MISS OUT: BIT.LY/GQMFWS,Promo,Promo_6
  Flight fares dropped! DEL-PNQ from Rs.713. Book on MakeMyTrip before midnight.,Promo,Promo_16
convert your icici bank card purchase of rs.508 into easy emis at 0% interest. reply yes.,Promo,Promo_15
Use 480434 to complete your BigBasket registration. Valid till 30 mins. -TM,OTP,OTP_4
Cheque no. 697528072682 for Rs.66690 has been cleared from A/c XX9022. -Axis Bank,Bank,Bank_8
OTP: 983229 for txn of Rs.33274 at Uber. Do not share. -PNB,OTP,OTP_2
UPI payment of Rs.21783 to Samar successful. UPI Ref: 532752859993. -ICICI Bank,Bank,Bank_6
  Beware of fraud calls asking for card details. ICICI Bank officials never ask for PIN or CVV.,Bank,Bank_15
  OTP-based login was enabled for your A/c XX6031. Call HDFC Bank if this wasn't you.,Bank,Hard_2
SWIGGY: FREE DELIVERY ALL WEEKEND! ORDER YOUR FAVOURITES NOW.,Promo,Promo_13
Your  account statement for June is available. Download from the ICICI Bank app.,Bank,Bank_16
ALERT:  Rs.43831 withdrawn from ATM using card XX6322 on 02-06-26. Bal: Rs.311070. -Kotak,Bank,Bank_3
Beware of fraud calls asking for card details ICICI Bank officials never ask for PIN or CVV,Bank,Bank_15
  OTP-based login was enabled for your A/c XX2377. Call Axis Bank if this wasn't you.,Bank,Hard_2
<#> 502863 is your Myntra code. Valid 5 min. hA8sk2Lqp3,OTP,OTP_13
Ekart: Shipment OD2432507327 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
Your Netflix code: 176800 STOP to opt out,OTP,OTP_8
ALERT:  Rs.30552 withdrawn from ATM using card XX1517 on 28-06-26. Bal: Rs.281571. -Kotak,Bank,Bank_3
Rachita from Delhivery is arriving with your package. Contact: 06326681744,Delivery,Delivery_6
Pre-approved!  Get a Kotak credit card with Rs.98852 limit. Zero joining fee. Apply: bit.ly/wJtCpV,Promo,Promo_14
Low balance alert: A/c XX6226 balance is INR 128685. Maintain min balance to avoid charges.,Bank,Bank_10
  Exclusive for you! Buy 1 Get 1 FREE at Meesho. Limited period offer. Visit bit.ly/sOwicu,Promo,Promo_3
Delivery attempt failed for order OD8792597960. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
489160 is your Paytm security code. Anyone asking for it is a scammer. STOP to opt out,OTP,OTP_9
"Hi Nitesh, unlock Rs.1619 off ur first order at Flipkart with code NEW70.",Promo,Promo_7
"Hey, my new number is +915658962640. Save it! Meet at tonight? T&C apply",Personal,Hard_4
UPI payment of Rs.29935 to Caleb successful. UPI Ref: 870768607193. -BOB,Bank,Bank_6
Ur Jio pack expires tomorrow. Recharge with Rs.712 for 3GB/day + unlimited calls.,Promo,Promo_10
Missed  our shows? Come back to Hotstar at 50% off for 3 months. Resubscribe: bit.ly/rwmHVH,Promo,Promo_19
"Bro send me Rs.4968 on gpay, will return by 02 Jul",Personal,Hard_5
UPMA FROM DELHIVERY IS ARRIVING WITH YOUR PACKAGE. CONTACT: 05727935299,Delivery,Delivery_6
Flat Rs.1731 cashback on your next order at Meesho. Use code SAVE32. Valid till 06 Jul.,Promo,Promo_2
Use code 5550 at checkout for 10% off at Swiggy! T&C apply,Promo,Hard_0
  Rs.8451 debited from A/c XX7082 on 05-07-26 to Chatresh. Avl Bal: Rs.240619. -ICICI Bank,Bank,Bank_0
Enter 50186 to verify your mobile number for PNB. -TM,OTP,OTP_10
UPI payment of INR 80847 to Jyoti successful. UPI Ref: 489159693083. -Kotak,Bank,Bank_6
OTP for delivery of order OD7528779501 is 5356. Share only with the delivery agent. -Ekart STOP to opt out,Delivery,Delivery_9
  Rs.67229 credited to A/c XX5627 on 30-01-26. Avl Bal: Rs.105335. -HDFC Bank,Bank,Bank_1
"Class shifted to room 2839, come fast",Personal,Hard_6
Your return pickup for order OD4944829262 is scheduled on 03 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
246321 is your verification code for PhonePe Never share your OTP,OTP,OTP_3
Delivered! Your BigBasket order OD7689672652 was delivered on 01 Jul. Rate your experience: bit.ly/ETKlYh,Delivery,Delivery_2
Delivery attempt failed for order OD8583517896. We will retry tomorrow. -DTDC,Delivery,Delivery_5
Low balance alert: A/c XX7964 balance is Rs.487046. Maintain min balance to avoid charges.,Bank,Bank_10
Ur Flipkart order OD6202308242 has been shipped via Delhivery. Track: bit.ly/ShenrK,Delivery,Delivery_0
out for delivery: your meesho package od4431103680 will arrive today by 9 pm. -bluedart,Delivery,Delivery_1
Salary  of Rs.18086 credited to A/c XX3146. Avl Bal: Rs.498948. -Axis Bank,Bank,Bank_7
Low  balance alert: A/c XX6439 balance is Rs.425693. Maintain min balance to avoid charges.,Bank,Bank_10
"Hi Watika, unlock INR 1920 off your first order at Myntra with code NEW96.",Promo,Promo_7
Pre-approved! Get a ICICI Bank credit card with Rs.353484 limit Zero joining fee Apply: bitly/oyKTIE,Promo,Promo_14
Order  OD6757200069 packed and ready! Expected dispatch by 02 Jul. -Swiggy,Delivery,Delivery_8
RS.1962 CASHBACK CREDITED TO YOUR PHONEPE WALLET. USE ON YOUR NEXT ORDER.,Promo,Promo_21
  Your return pickup for order OD2256478092 is scheduled on 05 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
OTP:  950683 for txn of Rs.44491 at Swiggy. Do not share. -SBI,OTP,OTP_2
EMI of Rs.84214 due on 22-01-26 for loan A/c XX9785. Pay now to avoid charges. -PNB,Bank,Bank_4
OTP: 395964 for txn of Rs.22900 at Kotak Do not share -HDFC Bank,OTP,OTP_2
Confirmation code 212999 for IRCTC. Keep it private.,OTP,OTP_11
Confirmation code 249939 for Kotak. Keep it private.,OTP,OTP_11
Auto-pay of Rs.43769 to Widisha is scheduled on 14-05-26 from A/c XX8270. Ensure sufficient balance. -TM,Bank,Bank_13
your order od7306519487 from swiggy is arriving tomorrow. keep rs.946 ready for cod.,Delivery,Delivery_3
  KYC update pending for A/c XX2647. Please visit your nearest PNB branch by 11-01-26 to avoid restrictions.,Bank,Bank_12
  Your one time password is 136677 for PNB. Please do not share it.,OTP,OTP_5
Pre-approved! Get a Axis Bank credit card with INR 385426 limit. Zero joining fee. Apply: bit.ly/xfhOJb,Promo,Promo_14
"Hey, my new number is 02504710292 Save it! Meet at tonight?",Personal,Hard_4
  Last day! Amazon clearance sale ends tonight. Up to 20% off sitewide.,Promo,Promo_8
  Use 82067 to complete your BigBasket registration. Valid till 10 mins.,OTP,OTP_4
  490142 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
INR 51492 credited to A/c XX5205 on 15-03-26. Avl Bal: INR 42493. -ICICI Bank,Bank,Bank_1
"Bro  send me Rs.2251 on gpay, will return by 01 Jul",Personal,Hard_5
XpressBees: Shipment OD7992678888 reached your city hub Expected delivery: 03 Jul,Delivery,Delivery_4
334301 is your verification code for Uber. Never share your OTP.,OTP,OTP_3
Exclusive for you! Buy 1 Get 1 FREE at BigBasket. Limited period offer. Visit bit.ly/kKASPQ,Promo,Promo_3
upi payment of rs.53071 to laksh successful. upi ref: 755117394264. -sbi,Bank,Bank_6
159739 - use this code to sign in to Uber. Never share it with anyone.,OTP,OTP_7
amazon big billion days! up to 80% off + extra 10% with pnb cards. hurry!,Promo,Promo_1
mega sale! get 10% off on all products at myntra. shop now: bit.ly/ncfova t&c apply.,Promo,Promo_0
Your Uber code: 8773,OTP,Hard_8
You have 128 reward points expiring on 03 Jul. Redeem on Amazon.,Promo,Promo_20
"HEY, MY NEW NUMBER IS 04242688108. SAVE IT! MEET AT 8?",Personal,Hard_4
23538 - use this code to sign in to Axis Bank. Never share it with anyone.,OTP,OTP_7
Cheque  no. 505335261991 for Rs.80227 has been cleared from A/c XX8679. -ICICI Bank,Bank,Bank_8
Pre-approved! Get a HDFC Bank credit card with Rs.340834 limit. Zero joining fee. Apply: bit.ly/FQWyIx,Promo,Promo_14
Beware of fraud calls asking for card details. SBI officials never ask for PIN or CVV.,Bank,Bank_15
Pay Rs.4456 on delivery for order OD492236625. -XpressBees,Delivery,Hard_10
Your FD of INR 83660 matures on 09-03-26. Renew or withdraw via netbanking. -BOB,Bank,Bank_14
  Swiggy Big Billion Days! Up to 20% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
Low balance alert: A/c XX2356 balance is Rs.4121. Maintain min balance to avoid charges. STOP to opt out,Bank,Bank_10
Recharge with Rs.613 & get 70% extra talktime. Offer valid today only! -TM,Promo,Promo_5
last day! amazon clearance sale ends tonight. up to 40% off sitewide.,Promo,Promo_8
Myntra: Your cart misses you! Complete purchase now & get 30% off. bit.ly/GXHTME,Promo,Promo_4
RS.69825 CREDITED TO A/C XX1804 ON 28-04-26. AVL BAL: RS.157920. -SBI,Bank,Bank_1
Ur A/c XX3445 is debited with Rs.17982 on 07-03-26. Info: UPI-Falguni. Bal: Rs.266385,Bank,Bank_2
567690 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Your A/c XX8421 is debited with Rs.89321 on 10-01-26 Info: UPI-Ishwar Bal: Rs.20101,Bank,Bank_2
781475 IS YOUR OLA SECURITY CODE. ANYONE ASKING FOR IT IS A SCAMMER.,OTP,OTP_9
g-725472 is your google verification code.,OTP,OTP_12
  Your order OD6487272792 from Swiggy is arriving tomorrow. Keep Rs.4405 ready for COD.,Delivery,Delivery_3
G-37408 is your Google verification code.,OTP,OTP_12
Last day! Zomato clearance sale ends tonight. Up to 50% off sitewide.,Promo,Promo_8
G-667456 is your Google verification code. -TM,OTP,OTP_12
367137 is your OTP for Zomato login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
  Data exhausted? Get 1.5GB extra with Rs.488 booster pack. Dial *121# or visit app.,Promo,Promo_11
your amazon membership expires soon. renew now & save 30%: bit.ly/lhycxs,Promo,Promo_9
Dear customer ur ICICI Bank account will be blocked! Update KYC now: bit.ly/qQKgSc -TM,Spam,Hard_11
Your Uber code: 5967,OTP,Hard_8
Your Jio pack expires tomorrow. Recharge with Rs.587 for 1.5GB/day + unlimited calls.,Promo,Promo_10
  Your Swiggy order OD8876513988 has been shipped via BlueDart. Track: bit.ly/ajMfdt,Delivery,Delivery_0
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/iGQlFO,Spam,Hard_13
Work  from home! Earn Rs.1836318/month. Join: bit.ly/vRnytt,Spam,Hard_14
Your order OD2575384091 from Flipkart is arriving tomorrow Keep Rs.1231 ready for COD,Delivery,Delivery_3
YOUR UBER CODE: 1426,OTP,Hard_8
885110 is your OTP for Myntra login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
delivered! your amazon order od6792387633 was delivered on 03 jul. rate your experience: bit.ly/hayymp,Delivery,Delivery_2
KYC update pending for A/c XX8551. Please visit your nearest Kotak branch by 13-04-26 to avoid restrictions.,Bank,Bank_12
your pnb debit card xx9841 has been blocked due to suspicious activity. visit branch or call 1800-xxx to unblock.,Bank,Bank_11
Flat Rs.1900 cashback on your next order at Myntra. Use code SAVE28. Valid till 02 Jul.,Promo,Promo_2
<#> 28524 is your axis bank code. valid 5 min. ha8sk2lqp3,OTP,OTP_13
chatura from delhivery is arriving with your package. contact: +915652836563,Delivery,Delivery_6
Dear customer ur Kotak account will be blocked! Update KYC now: bit.ly/KODJHG,Spam,Hard_11
Your BigBasket order OD2351446626 has been shipped via Delhivery. Track: bit.ly/NEmeMd,Delivery,Delivery_0
  OTP for delivery of order OD6448865214 is 5230. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
Cheque no. 831590951584 for Rs.5302 has been cleared from A/c XX6115. -PNB,Bank,Bank_8
YOU HAVE 1029 REWARD POINTS EXPIRING ON 01 JUL. REDEEM ON AMAZON.,Promo,Promo_20
Beware of fraud calls asking for card details. PNB officials never ask for PIN or CVV.,Bank,Bank_15
OUT FOR DELIVERY: YOUR ZOMATO PACKAGE OD5828044099 WILL ARRIVE TODAY BY 9 PM. -DTDC,Delivery,Delivery_1
Weekend  special at Swiggy! Min 70% off on everything. Don't miss out: bit.ly/xCeOMv,Promo,Promo_6
Exclusive for you! Buy 1 Get 1 FREE at BigBasket. Limited period offer. Visit bit.ly/EoccVh,Promo,Promo_3
Your SonyLIV plan renews on 04 Jul at Rs.686. Upgrade to 4K for Rs.594/month. T&C apply,Promo,Promo_18
You have 624 reward points expiring on 01 Jul. Redeem on Myntra.,Promo,Promo_20
Low  balance alert: A/c XX9060 balance is Rs.74273. Maintain min balance to avoid charges.,Bank,Bank_10
Confirmation code 760563 for BigBasket. Keep it private.,OTP,OTP_11
Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
  Your account statement for June is available. Download from the SBI app.,Bank,Bank_16
683682  is your verification code for Flipkart. Never share your OTP.,OTP,OTP_3
Low balance alert: A/c XX9013 balance is Rs.31338 Maintain min balance to avoid charges,Bank,Bank_10
MEGA SALE! GET 70% OFF ON ALL PRODUCTS AT AMAZON. SHOP NOW: BIT.LY/JOLETJ T&C APPLY.,Promo,Promo_0
