text,label,template_id
Exclusive for you! Buy 1 Get 1 FREE at Myntra. Limited period offer. Visit bit.ly/vhLaPs,Promo,Promo_3
Your  Zomato code: 590496,OTP,OTP_8
OTP for delivery of order OD9657346301 is 7739. Share only with the delivery agent. -DTDC,Delivery,Delivery_9
Congratulations!  You won Rs.1823591 in lucky draw. Claim: bit.ly/Oxmjxa,Spam,Hard_12
G-438481 is your Google verification code.,OTP,OTP_12
Your one time password is 433065 for Uber. Please do not share it.,OTP,OTP_5
  Your Netflix code: 839386,OTP,OTP_8
Tap to verify: 537756. This code expires shortly.,OTP,Hard_9
EMI of Rs.47014 due on 09-02-26 for loan A/c XX8970. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
Your credit card XX2168 statement is ready. Total due: Rs.94422. Min due: Rs.550. -HDFC Bank,Bank,Bank_5
  Use code 7818 at checkout for 50% off at Zomato!,Promo,Hard_0
ALERT: Rs.33155 withdrawn from ATM using card XX1805 on 31-01-26. Bal: Rs.363136. -SBI,Bank,Bank_3
BlueDart:  Shipment OD7136269060 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
Weekend special at Swiggy! Min 60% off on everything. Don't miss out: bit.ly/njSjDp,Promo,Promo_6
Your A/c XX7923 is debited with Rs.87960 on 27-03-26. Info: UPI-Ucchal. Bal: Rs.50437,Bank,Bank_2
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/ThaHmu,Spam,Hard_13
G-180693 is your Google verification code. STOP to opt out,OTP,OTP_12
G-768374 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
salary of rs.39575 credited to a/c xx4665. avl bal: rs.6688. -kotak,Bank,Bank_7
Interest of Rs.7341 credited to your FD A/c XX5748. -PNB,Bank,Bank_9
480152 is your BOB security code. Anyone asking for it is a scammer.,OTP,OTP_9
"  Class shifted to room 8269, come fast",Personal,Hard_6
718195 is your verification code for bigbasket. never share your otp.,OTP,OTP_3
  Enter 796323 to verify your mobile number for BigBasket.,OTP,OTP_10
  Ekart: Shipment OD2041361370 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
order od6159576404 packed and ready! expected dispatch by 05 jul. -amazon,Delivery,Delivery_8
Your credit card XX5321 statement is ready. Total due: Rs.11657. Min due: Rs.2040. -Kotak,Bank,Bank_5
FLAT RS.1459 CASHBACK ON YOUR NEXT ORDER AT BIGBASKET. USE CODE SAVE18. VALID TILL 05 JUL.,Promo,Promo_2
G-513495 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
Salary of Rs.59211 credited to A/c XX1378 Avl Bal: Rs.473644 -Kotak,Bank,Bank_7
Weekend special at Myntra! Min 30% off on everything. Don't miss out: bit.ly/KsKJeO,Promo,Promo_6
otp for delivery of order od6624803911 is 9034. share only with the delivery agent. -bluedart,Delivery,Delivery_9
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/VItivD,Spam,Hard_13
Order OD6656763341 packed and ready! Expected dispatch by 04 Jul. -Swiggy,Delivery,Delivery_8
Order OD2139165338 packed and ready! Expected dispatch by 05 Jul -Myntra,Delivery,Delivery_8
169495 is your OTP for Ola login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Rs.38122  credited to A/c XX3808 on 22-06-26. Avl Bal: Rs.116473. -BOB,Bank,Bank_1
Rs.86412 credited to A/c XX6105 on 13-06-26. Avl Bal: Rs.494749. -Kotak,Bank,Bank_1
AMAZON BIG BILLION DAYS! UP TO 70% OFF + EXTRA 10% WITH PNB CARDS. HURRY!,Promo,Promo_1
confirmation code 455299 for bob. keep it private.,OTP,OTP_11
<#> 7055 is ur IRCTC code. Valid 30 min. hA8sk2Lqp3,OTP,OTP_13
"HI BALENDRA, UNLOCK RS.1981 OFF YOUR FIRST ORDER AT AMAZON WITH CODE NEW16.",Promo,Promo_7
OTP: 123634 for txn of Rs.47467 at ICICI Bank. Do not share. -HDFC Bank,OTP,OTP_2
"bro send me rs.4630 on gpay, will return by 04 jul",Personal,Hard_5
Delivered! Your Amazon order OD9330044167 was delivered on 02 Jul. Rate your experience: bit.ly/miwhOw T&C apply,Delivery,Delivery_2
BLUEDART: SHIPMENT OD6505307121 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 05 JUL.,Delivery,Delivery_4
814782 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Recharge with Rs.267 & get 40% extra talktime Offer valid today only!,Promo,Promo_5
Your OTP is 528391. Use it to verify your Flipkart account. Expires in 2 min.,OTP,OTP_1
Exclusive for you! Buy 1 Get 1 FREE at Flipkart. Limited period offer. Visit bit.ly/IYeqaL,Promo,Promo_3
your credit card xx2805 statement is ready. total due: rs.5651. min due: rs.4569. -kotak,Bank,Bank_5
Your Amazon membership expires soon. Renew now & save 30%: bit.ly/afZKAd,Promo,Promo_9
Confirmation  code 692510 for IRCTC. Keep it private.,OTP,OTP_11
"never share your otp, pin or cvv. hdfc bank never asks for these. stay safe.",Bank,Hard_3
ALERT: Rs.19399 withdrawn from ATM using card XX6590 on 01-05-26. Bal: Rs.239231. -SBI T&C apply,Bank,Bank_3
OTP: 231365 FOR TXN OF RS.10378 AT MYNTRA. DO NOT SHARE. -PNB,OTP,OTP_2
ekart: shipment od2536059517 reached your city hub. expected delivery: 03 jul.,Delivery,Delivery_4
DEAR CUSTOMER UR ICICI BANK ACCOUNT WILL BE BLOCKED! UPDATE KYC NOW: BIT.LY/AAIDWU,Spam,Hard_11
Salary of Rs.79743 credited to A/c XX5484. Avl Bal: Rs.168225. -HDFC Bank,Bank,Bank_7
USE CODE 1125 AT CHECKOUT FOR 25% OFF AT SWIGGY!,Promo,Hard_0
389994 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
OTP: 643808 for txn of Rs.21778 at Zomato. Do not share. -Axis Bank,OTP,OTP_2
COUPON 1372 GIVES YOU FREE DELIVERY ON ORDERS ABOVE RS.2608. -MYNTRA,Promo,Hard_1
Out for delivery: Your Meesho package OD7754438375 will arrive today by 6 PM -Delhivery,Delivery,Delivery_1
recharge with rs.767 & get 70% extra talktime. offer valid today only!,Promo,Promo_5
  Your Uber code: 2243,OTP,Hard_8
salary of rs.85496 credited to a/c xx8310. avl bal: rs.454794. -kotak,Bank,Bank_7
"Hi Gabriel, unlock Rs.428 off ur first order at Myntra with code NEW74.",Promo,Promo_7
"  Hi Tarak, unlock Rs.591 off your first order at BigBasket with code NEW80.",Promo,Promo_7
Delivered! Your Myntra order OD9012028123 was delivered on 03 Jul. Rate your experience: bit.ly/GRuqTA,Delivery,Delivery_2
Salary of INR 68771 credited to A/c XX6600. Avl Bal: INR 417474. -Kotak,Bank,Bank_7
ICICI Bank: 912094 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
Zomato Big Billion Days! Up to 70% off + extra 10% with Axis Bank cards. Hurry!,Promo,Promo_1
low balance alert: a/c xx9109 balance is rs.386457. maintain min balance to avoid charges.,Bank,Bank_10
Rs.71879 credited to A/c XX5455 on 09-05-26. Avl Bal: Rs.144180. -HDFC Bank,Bank,Bank_1
Low balance alert: A/c XX2556 balance is Rs.362517. Maintain min balance to avoid charges.,Bank,Bank_10
Your return pickup for order OD9757711511 is scheduled on 04 Jul. Keep the item ready. -BigBasket -TM,Delivery,Delivery_7
Interest of Rs.51248 credited to your FD A/c XX6523. -Kotak T&C apply,Bank,Bank_9
Your return pickup for order OD5483656979 is scheduled on 04 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
  Your A/c XX5160 is debited with Rs.52017 on 29-01-26. Info: UPI-Chavvi. Bal: Rs.318266,Bank,Bank_2
Ur SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/tmDHsO,Spam,Hard_13
BlueDart: Shipment OD7994782881 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
Your one time password is 572272 for Zomato. Please do not share it.,OTP,OTP_5
Flipkart: Your cart misses you! Complete purchase now & get 20% off. bit.ly/GLUfIU,Promo,Promo_4
OTP for delivery of order OD9586757372 is 8771 Share only with the delivery agent -XpressBees,Delivery,Delivery_9
XpressBees: Shipment OD8116901072 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
delivered! your bigbasket order od6623768599 was delivered on 01 jul. rate your experience: bit.ly/ccglps,Delivery,Delivery_2
Tap to verify: 888816. This code expires shortly.,OTP,Hard_9
EMI of Rs.12887 due on 29-04-26 for loan A/c XX7995. Pay now to avoid charges. -SBI,Bank,Bank_4
246717 is your verification code for Netflix. Never share your OTP. STOP to opt out,OTP,OTP_3
Confirmation code 758459 for PhonePe. Keep it private.,OTP,OTP_11
"Hi Samarth, unlock Rs.501 off your first order at Amazon with code NEW51.",Promo,Promo_7
UPI payment of Rs.74660 to Chaitaly successful. UPI Ref: 324638896836. -PNB,Bank,Bank_6
WEEKEND SPECIAL AT ZOMATO! MIN 50% OFF ON EVERYTHING. DON'T MISS OUT: BIT.LY/CILDJB,Promo,Promo_6
DTDC: Shipment OD2226115962 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
OTP-BASED LOGIN WAS ENABLED FOR YOUR A/C XX2180. CALL PNB IF THIS WASN'T YOU.,Bank,Hard_2
Recharge with INR 1172 & get 50% extra talktime. Offer valid today only!,Promo,Promo_5
Interest of Rs.1308 credited to your FD A/c XX8466. -PNB,Bank,Bank_9
Meesho: Ur cart misses you! Complete purchase now & get 20% off. bit.ly/exwZac,Promo,Promo_4
Ur Meesho order OD8320362606 has been shipped via XpressBees. Track: bit.ly/heHIpc,Delivery,Delivery_0
Your OTP is 200237. Use it to verify your Hotstar account. Expires in 10 min.,OTP,OTP_1
694817 is your OTP for GPay login. Valid for 5 minutes. Do not share with anyone. T&C apply,OTP,OTP_0
xpressbees: shipment od9989022466 reached your city hub. expected delivery: 03 jul.,Delivery,Delivery_4
"Bro send me INR 738 on gpay, will return by 03 Jul",Personal,Hard_5
YOUR MYNTRA ORDER OD3228908194 HAS BEEN SHIPPED VIA EKART. TRACK: BIT.LY/OPPQSM,Delivery,Delivery_0
Flat Rs.1427 cashback on ur next order at Amazon. Use code SAVE99. Valid till 05 Jul.,Promo,Promo_2
G-588493 is your Google verification code.,OTP,OTP_12
Your Swiggy order OD9842045069 has been shipped via XpressBees. Track: bit.ly/NOpPDT STOP to opt out,Delivery,Delivery_0
Salary of INR 58082 credited to A/c XX8564. Avl Bal: INR 23702. -Kotak,Bank,Bank_7
meesho big billion days! up to 20% off + extra 10% with kotak cards. hurry!,Promo,Promo_1
Myntra: Your cart misses you! Complete purchase now & get 20% off bitly/phrLDo,Promo,Promo_4
  G-603191 is your Google verification code.,OTP,OTP_12
Your Meesho membership expires soon. Renew now & save 30%: bit.ly/ofzBPs,Promo,Promo_9
YOUR ORDER OD8761226569 FROM AMAZON IS ARRIVING TOMORROW. KEEP RS.3642 READY FOR COD.,Delivery,Delivery_3
Use 597556 to complete your BigBasket registration. Valid till 30 mins.,OTP,OTP_4
752088 is your verification code for HDFC Bank. Never share your OTP.,OTP,OTP_3
your credit card xx2067 statement is ready. total due: rs.16128. min due: rs.4055. -bob,Bank,Bank_5
  Order OD4942675869 packed and ready! Expected dispatch by 02 Jul. -Zomato,Delivery,Delivery_8
G-394423 is your Google verification code.,OTP,OTP_12
Salary of Rs.93317 credited to A/c XX9456. Avl Bal: Rs.217128. -ICICI Bank,Bank,Bank_7
delhivery: shipment od7693425982 reached your city hub. expected delivery: 04 jul.,Delivery,Delivery_4
Weekend special at Myntra! Min 30% off on everything Don't miss out: bitly/ueFlSh,Promo,Promo_6
Tap to verify: 775219. This code expires shortly.,OTP,Hard_9
Last day! Myntra clearance sale ends tonight. Up to 60% off sitewide.,Promo,Promo_8
OTP FOR DELIVERY OF ORDER OD6801501177 IS 4651. SHARE ONLY WITH THE DELIVERY AGENT. -EKART,Delivery,Delivery_9
Your return pickup for order OD2354894508 is scheduled on 03 Jul Keep the item ready -Flipkart,Delivery,Delivery_7
Your A/c XX4398 is debited with Rs.46399 on 29-01-26. Info: UPI-Tristan. Bal: Rs.273456,Bank,Bank_2
996629 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Weekend special at Zomato! Min 80% off on everything. Don't miss out: bit.ly/GHFXKu,Promo,Promo_6
587037  is your OTP for PNB login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
Delivery attempt failed for order OD7733410996. We will retry tomorrow. -XpressBees,Delivery,Delivery_5
Use 544615 to complete your Axis Bank registration. Valid till 15 mins.,OTP,OTP_4
Flat Rs.814 cashback on your next order at BigBasket. Use code SAVE41. Valid till 04 Jul.,Promo,Promo_2
LOW BALANCE ALERT: A/C XX8513 BALANCE IS RS.337148. MAINTAIN MIN BALANCE TO AVOID CHARGES.,Bank,Bank_10
Enter 970582 to verify your mobile number for Flipkart. T&C apply,OTP,OTP_10
bigbasket: your cart misses you! complete purchase now & get 10% off. bit.ly/nyhqxv,Promo,Promo_4
UPI payment of Rs.59214 to Vanya successful. UPI Ref: 738666860090. -Kotak T&C apply,Bank,Bank_6
Your  one time password is 195552 for IRCTC. Please do not share it.,OTP,OTP_5
G-335731 is your Google verification code.,OTP,OTP_12
Confirmation  code 517696 for PNB. Keep it private.,OTP,OTP_11
Ur Uber code: 7250,OTP,Hard_8
Your order OD7797512693 from Meesho is arriving tomorrow Keep Rs.3532 ready for COD,Delivery,Delivery_3
Your credit card XX6526 statement is ready Total due: Rs.84815 Min due: Rs.1102 -SBI,Bank,Bank_5
MEGA SALE! Get 40% OFF on all products at Flipkart. Shop now: bit.ly/WyyhBz T&C apply.,Promo,Promo_0
Rs.27212 debited from A/c XX9745 on 26-03-26 to Oni. Avl Bal: Rs.94099. -BOB,Bank,Bank_0
Rs.99538 credited to A/c XX6304 on 10-01-26. Avl Bal: Rs.471229. -SBI,Bank,Bank_1
Interest of INR 5360 credited to your FD A/c XX2002. -HDFC Bank,Bank,Bank_9
G-833597 is your Google verification code.,OTP,OTP_12
Ur OTP is 867569. Use it to verify ur Myntra account. Expires in 10 min.,OTP,OTP_1
G-140402 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
607667 is your verification code for Hotstar. Never share your OTP.,OTP,OTP_3
Interest of Rs.41102 credited to your FD A/c XX5301. -BOB,Bank,Bank_9
MEGA SALE! Get 80% OFF on all products at Zomato. Shop now: bit.ly/ReWikE T&C apply.,Promo,Promo_0
Recharge with Rs.700 & get 20% extra talktime. Offer valid today only!,Promo,Promo_5
emi of rs.72112 due on 31-05-26 for loan a/c xx9168. pay now to avoid charges. -axis bank,Bank,Bank_4
XpressBees: Shipment OD2084017796 reached your city hub Expected delivery: 04 Jul,Delivery,Delivery_4
"Hi Keya, unlock INR 1129 off your first order at Meesho with code NEW63.",Promo,Promo_7
OTP for delivery of order OD1549132636 is 7362. Share only with the delivery agent. -Delhivery,Delivery,Delivery_9
Weekend special at BigBasket! Min 10% off on everything. Don't miss out: bit.ly/vLltrb,Promo,Promo_6
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/QUiPNS,Promo,Promo_3
Out for delivery: Your Flipkart package OD6961031927 will arrive today by 9 PM. -Ekart,Delivery,Delivery_1
Cheque  no. 424599206057 for Rs.88043 has been cleared from A/c XX1114. -HDFC Bank,Bank,Bank_8
your meesho membership expires soon. renew now & save 50%: bit.ly/fpmpol,Promo,Promo_9
  Amazon Big Billion Days! Up to 30% off + extra 10% with ICICI Bank cards. Hurry!,Promo,Promo_1
ALERT: Rs.68347 withdrawn from ATM using card XX5269 on 10-04-26. Bal: Rs.81287. -BOB,Bank,Bank_3
delivered! your zomato order od2016230912 was delivered on 04 jul. rate your experience: bit.ly/somzgi,Delivery,Delivery_2
  Your A/c XX9128 is debited with Rs.17508 on 25-04-26. Info: UPI-Jagrati. Bal: Rs.361355,Bank,Bank_2
ALERT: Rs.92167 withdrawn from ATM using card XX5555 on 30-03-26. Bal: Rs.114325. -Axis Bank,Bank,Bank_3
Recharge  with Rs.603 & get 20% extra talktime. Offer valid today only!,Promo,Promo_5
307346 is your Hotstar security code. Anyone asking for it is a scammer.,OTP,OTP_9
ALERT: Rs.37076 withdrawn from ATM using card XX7256 on 13-02-26. Bal: Rs.199746. -Kotak,Bank,Bank_3
Congratulations! You won Rs.1629668 in lucky draw. Claim: bit.ly/kdyqyK,Spam,Hard_12
"Never share your OTP, PIN or CVV. Axis Bank never asks for these. Stay safe.",Bank,Hard_3
YOUR FLIPKART ORDER OD7504260867 HAS BEEN SHIPPED VIA EKART. TRACK: BIT.LY/KTAFVZ,Delivery,Delivery_0
Ur credit card XX9774 statement is ready. Total due: Rs.9032. Min due: Rs.2599. -HDFC Bank,Bank,Bank_5
Your Zomato order OD4686723747 has been shipped via DTDC. Track: bit.ly/dQlgid,Delivery,Delivery_0
Coupon  2519 gives you free delivery on orders above Rs.460. -Swiggy,Promo,Hard_1
Exclusive for you! Buy 1 Get 1 FREE at Meesho. Limited period offer. Visit bit.ly/bphbsB,Promo,Promo_3
Weekend  special at Amazon! Min 80% off on everything. Don't miss out: bit.ly/hXmxbv,Promo,Promo_6
Delivery attempt failed for order OD1915744882. We will retry tomorrow. -Ekart,Delivery,Delivery_5
  G-71433 is your Google verification code.,OTP,OTP_12
Swiggy: Your cart misses you! Complete purchase now & get 20% off. bit.ly/sjfktg,Promo,Promo_4
Your A/c XX5957 is debited with Rs.75676 on 04-04-26. Info: UPI-Owen. Bal: Rs.149031 -TM,Bank,Bank_2
exclusive for you! buy 1 get 1 free at bigbasket. limited period offer. visit bit.ly/gsoxei,Promo,Promo_3
Your order OD7582639147 from BigBasket is arriving tomorrow. Keep Rs.4850 ready for COD.,Delivery,Delivery_3
  795616 is your OTP for Paytm login. Valid for 5 minutes. Do not share with anyone.,OTP,OTP_0
Salary of Rs.44989 credited to A/c XX1901 Avl Bal: Rs.155607 -BOB,Bank,Bank_7
YOUR RETURN PICKUP FOR ORDER OD6351516365 IS SCHEDULED ON 02 JUL. KEEP THE ITEM READY. -AMAZON,Delivery,Delivery_7
Netflix:  154094 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
"  Class shifted to room 3168, come fast",Personal,Hard_6
OTP for delivery of order OD9931083836 is 2240 Share only with the delivery agent -DTDC,Delivery,Delivery_9
RS.76009 CREDITED TO A/C XX6122 ON 05-04-26. AVL BAL: RS.122085. -BOB,Bank,Bank_1
Your order OD2925179064 from BigBasket is arriving tomorrow. Keep INR 3252 ready for COD.,Delivery,Delivery_3
Ekart: Shipment OD7581256625 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
EMI of INR 87720 due on 01-03-26 for loan A/c XX4075. Pay now to avoid charges. -SBI,Bank,Bank_4
4388 - use this code to sign in to IRCTC. Never share it with anyone.,OTP,OTP_7
Order OD2993541370 packed and ready! Expected dispatch by 01 Jul. -Flipkart,Delivery,Delivery_8
  Kotak: 667077 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
  643735 - use this code to sign in to GPay. Never share it with anyone.,OTP,OTP_7
Confirmation code 21741 for Flipkart Keep it private,OTP,OTP_11
UPI payment of Rs.41345 to Geetika successful. UPI Ref: 301013817466. -Kotak STOP to opt out,Bank,Bank_6
  EMI of Rs.10579 due on 27-02-26 for loan A/c XX4300. Pay now to avoid charges. -SBI,Bank,Bank_4
Rs.46730 credited to A/c XX8833 on 12-06-26. Avl Bal: Rs.418599. -SBI,Bank,Bank_1
Exclusive  for you! Buy 1 Get 1 FREE at Myntra. Limited period offer. Visit bit.ly/RDEzuG,Promo,Promo_3
Out for delivery: Your Myntra package OD6825609020 will arrive today by 3 PM. -Ekart -TM,Delivery,Delivery_1
Ur Uber code: 2107,OTP,Hard_8
CHEQUE NO. 506821289788 FOR RS.3889 HAS BEEN CLEARED FROM A/C XX7275. -SBI,Bank,Bank_8
Your credit card XX6721 statement is ready. Total due: Rs.1710. Min due: Rs.2843. -Kotak T&C apply,Bank,Bank_5
Your OTP is 230427. Use it to verify your SBI account. Expires in 10 min.,OTP,OTP_1
OTP for delivery of order OD1016624813 is 8938. Share only with the delivery agent. -DTDC,Delivery,Delivery_9
Out for delivery: Your Amazon package OD9290274027 will arrive today by 6 PM. -Delhivery,Delivery,Delivery_1
OTP: 943766 for txn of INR 4656 at Meesho. Do not share. -ICICI Bank,OTP,OTP_2
Order OD3811768759 packed and ready! Expected dispatch by 04 Jul. -BigBasket,Delivery,Delivery_8
Delhivery: Shipment OD7859892435 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
Your A/c XX8686 is debited with Rs.74445 on 10-03-26. Info: UPI-Kiaan. Bal: Rs.255125,Bank,Bank_2
Myntra  Big Billion Days! Up to 80% off + extra 10% with Axis Bank cards. Hurry!,Promo,Promo_1
Your Amazon order OD4464738504 has been shipped via DTDC. Track: bit.ly/iGfkcQ,Delivery,Delivery_0
9639  is your OTP for IRCTC login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Recharge with Rs.1650 & get 30% extra talktime. Offer valid today only!,Promo,Promo_5
Interest of Rs.97621 credited to your FD A/c XX9359. -Kotak,Bank,Bank_9
  Use 776783 to complete your Uber registration. Valid till 5 mins.,OTP,OTP_4
Your credit card XX8648 statement is ready. Total due: Rs.98268. Min due: Rs.3501. -Axis Bank,Bank,Bank_5
"Class shifted to room 6307, come fast",Personal,Hard_6
UPI payment of Rs.1759 to Yoshita successful. UPI Ref: 877230996968. -ICICI Bank T&C apply,Bank,Bank_6
  EMI of Rs.88576 due on 25-04-26 for loan A/c XX2520. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
Your  Uber code: 9562,OTP,Hard_8
UPI PAYMENT OF RS.53334 TO HARSHIL SUCCESSFUL. UPI REF: 708278508427. -PNB,Bank,Bank_6
Confirmation  code 496212 for Uber. Keep it private.,OTP,OTP_11
Exclusive for you! Buy 1 Get 1 FREE at Flipkart. Limited period offer. Visit bit.ly/RhqhJy,Promo,Promo_3
Cheque no. 867924943287 for Rs.31063 has been cleared from A/c XX1077. -HDFC Bank,Bank,Bank_8
NATHAN FROM EKART IS ARRIVING WITH YOUR PACKAGE. CONTACT: +911820992568,Delivery,Delivery_6
your otp is 567524. use it to verify your gpay account. expires in 5 min.,OTP,OTP_1
Low  balance alert: A/c XX4049 balance is Rs.145237. Maintain min balance to avoid charges.,Bank,Bank_10
  Your credit card XX7142 statement is ready. Total due: Rs.21355. Min due: Rs.713. -Kotak,Bank,Bank_5
Udant from DTDC is arriving with ur package. Contact: 05446275326,Delivery,Delivery_6
G-221704 is your Google verification code.,OTP,OTP_12
"Never share ur OTP, PIN or CVV. ICICI Bank never asks for these. Stay safe.",Bank,Hard_3
MEGA SALE! Get 40% OFF on all products at Myntra. Shop now: bit.ly/hmFZaf T&C apply.,Promo,Promo_0
Your Swiggy membership expires soon. Renew now & save 70%: bit.ly/vHUFHE,Promo,Promo_9
Order OD5451770688 packed and ready! Expected dispatch by 05 Jul. -Swiggy,Delivery,Delivery_8
G-468357  is your Google verification code.,OTP,OTP_12
Maanas from Delhivery is arriving with ur package. Contact: 7168573050,Delivery,Delivery_6
"  Bro send me Rs.3775 on gpay, will return by 05 Jul",Personal,Hard_5
Delhivery:  Shipment OD7405367771 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
alert: rs.34798 withdrawn from atm using card xx7049 on 13-03-26. bal: rs.42601. -pnb,Bank,Bank_3
Amazon: Your cart misses you! Complete purchase now & get 50% off. bit.ly/cosuYP,Promo,Promo_4
Pay Rs.765 on delivery for order OD574233178 -BlueDart,Delivery,Hard_10
ALERT: Rs.9040 withdrawn from ATM using card XX3591 on 01-07-26. Bal: Rs.201176. -PNB STOP to opt out,Bank,Bank_3
548110 is ur Meesho security code. Anyone asking for it is a scammer.,OTP,OTP_9
Use 795755 to complete your Netflix registration. Valid till 2 mins. -TM,OTP,OTP_4
"Hi Chandresh, unlock INR 1579 off your first order at Amazon with code NEW63.",Promo,Promo_7
Dear customer ur HDFC Bank account will be blocked! Update KYC now: bit.ly/FhqCwP,Spam,Hard_11
"HI RYAN, UNLOCK RS.1609 OFF YOUR FIRST ORDER AT MYNTRA WITH CODE NEW96.",Promo,Promo_7
Out for delivery: Your BigBasket package OD2443498794 will arrive today by 9 PM -Delhivery,Delivery,Delivery_1
Cheque no. 319901611658 for Rs.8985 has been cleared from A/c XX8056. -Axis Bank T&C apply,Bank,Bank_8
EMI of Rs.26825 due on 14-01-26 for loan A/c XX2516 Pay now to avoid charges -ICICI Bank,Bank,Bank_4
"Hi Agastya, unlock Rs.1953 off your first order at Swiggy with code NEW38.",Promo,Promo_7
  Rs.7575 credited to A/c XX3467 on 20-01-26. Avl Bal: Rs.86644. -SBI,Bank,Bank_1
Enter 638347 to verify your mobile number for Amazon.,OTP,OTP_10
"Hi Wishi, unlock Rs.452 off your first order at Amazon with code NEW94",Promo,Promo_7
188929 is your icici bank security code. anyone asking for it is a scammer.,OTP,OTP_9
Low balance alert: A/c XX5262 balance is INR 107844. Maintain min balance to avoid charges.,Bank,Bank_10
ALERT: Rs.67307 withdrawn from ATM using card XX9035 on 28-04-26. Bal: Rs.223527. -ICICI Bank -TM,Bank,Bank_3
Your Myntra order OD5288961334 has been shipped via Delhivery. Track: bit.ly/MxTXZN,Delivery,Delivery_0
  Use 884455 to complete your Amazon registration. Valid till 2 mins.,OTP,OTP_4
rs.44903 debited from a/c xx3639 on 27-01-26 to champak. avl bal: rs.60199. -bob,Bank,Bank_0
G-448694 is your Google verification code.,OTP,OTP_12
OTP: 946447 for txn of Rs.47301 at BOB Do not share -SBI,OTP,OTP_2
Delivery attempt failed for order OD6094857922. We will retry tomorrow. -DTDC T&C apply,Delivery,Delivery_5
Ekart: Shipment OD9257234511 reached your city hub Expected delivery: 04 Jul,Delivery,Delivery_4
pay rs.916 on delivery for order od912774062. -dtdc,Delivery,Hard_10
ALERT: Rs.51705 withdrawn from ATM using card XX8394 on 17-06-26. Bal: Rs.456615. -Kotak T&C apply,Bank,Bank_3
654079 IS YOUR SBI SECURITY CODE. ANYONE ASKING FOR IT IS A SCAMMER.,OTP,OTP_9
ALERT: INR 34358 withdrawn from ATM using card XX2935 on 16-05-26. Bal: INR 486835. -ICICI Bank,Bank,Bank_3
ALERT: Rs.54306 withdrawn from ATM using card XX3124 on 11-01-26. Bal: Rs.264236. -SBI,Bank,Bank_3
Your OTP is 941410. Use it to verify your Kotak account. Expires in 30 min.,OTP,OTP_1
enter 848189 to verify your mobile number for hotstar.,OTP,OTP_10
Enter 387791 to verify your mobile number for PNB,OTP,OTP_10
Exclusive for you! Buy 1 Get 1 FREE at Meesho. Limited period offer. Visit bit.ly/wROvYX STOP to opt out,Promo,Promo_3
ALERT: Rs.57160 withdrawn from ATM using card XX8335 on 17-04-26. Bal: Rs.215952. -PNB T&C apply,Bank,Bank_3
MEGA SALE! Get 70% OFF on all products at Myntra. Shop now: bit.ly/TOjoNX T&C apply.,Promo,Promo_0
Enter 993750 to verify ur mobile number for HDFC Bank.,OTP,OTP_10
103780 is ur OTP for Uber login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
UPI PAYMENT OF RS.87980 TO FIYAZ SUCCESSFUL. UPI REF: 428521383173. -ICICI BANK,Bank,Bank_6
Out for delivery: Your Myntra package OD4646932186 will arrive today by 3 PM. -DTDC -TM,Delivery,Delivery_1
Meesho Big Billion Days! Up to 50% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
EMI of INR 48757 due on 03-04-26 for loan A/c XX9032. Pay now to avoid charges. -SBI,Bank,Bank_4
DELIVERY ATTEMPT FAILED FOR ORDER OD6032888698. WE WILL RETRY TOMORROW. -BLUEDART,Delivery,Delivery_5
Cheque no. 174848178991 for Rs.51909 has been cleared from A/c XX8777. -Kotak,Bank,Bank_8
